t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff
30,32,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,10
83,84,240102_30C_fig_SX387_03,41,41,gcn,41,0,1640,0,1.0,1.0,5
107,108,240102_30C_fig_SX387_03,49,49,gcn,49,0,2352,0,1.0,1.0,5
106,109,240102_30C_fig_SX387_03,48,51,gcn,45,0,2403,0,1.0,1.0,15
101,104,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,15
104,108,240102_30C_fig_SW182_01,37,38,gcn,36,0,1370,0,1.0,1.0,20
109,113,240102_30C_fig_SX387_05,16,17,gcn,15,1,256,0,0.9963235294117647,0.967741935483871,20
110,113,240102_30C_fig_SX387_03,51,53,gcn,49,2,2652,0,0.9992600813910469,0.98,15
31,33,240102_30C_fig_SX387_03,13,14,gcn,12,1,169,0,0.9945054945054945,0.96,10
9,10,240102_30C_fig_SX387_01,12,13,gcn,11,1,144,0,0.9935897435897436,0.9565217391304348,5
17,20,240102_30C_fig_SX387_01,16,18,gcn,14,1,273,0,0.9965277777777778,0.9655172413793104,15
10,12,240102_30C_fig_SW182_01,7,8,gcn,6,1,49,0,0.9821428571428571,0.9230769230769231,10
105,107,240102_30C_fig_SW182_01,37,38,gcn,36,0,1370,0,1.0,1.0,10
81,84,240102_30C_fig_SW182_01,30,32,gcn,28,2,930,0,0.9979166666666667,0.9655172413793104,15
87,91,240102_30C_fig_SW182_01,33,35,gcn,31,0,1124,0,1.0,1.0,20
12,14,240102_30C_fig_SX387_01,15,15,gcn,15,0,210,0,1.0,1.0,10
90,93,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,15
80,84,240102_30C_fig_SX387_03,37,41,gcn,33,3,1481,0,0.998022412656559,0.9565217391304348,20
15,16,240102_30C_fig_SW182_01,9,9,gcn,9,0,72,0,1.0,1.0,5
0,2,240102_30C_fig_SX387_05,2,2,gcn,2,0,2,0,1.0,1.0,10
8,9,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5
6,7,240102_30C_fig_SX387_01,10,11,gcn,9,1,100,0,0.990909090909091,0.9473684210526315,5
83,86,240102_30C_fig_SX387_03,41,43,gcn,39,1,1723,0,0.9994327850255247,0.9873417721518988,15
96,99,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,15
37,40,240102_30C_fig_SW182_01,14,14,gcn,14,0,182,0,1.0,1.0,15
76,77,240102_30C_fig_SX387_05,8,9,gcn,7,1,64,0,0.9861111111111112,0.9333333333333333,5
58,62,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,20
109,110,240102_30C_fig_SW182_01,38,39,gcn,37,1,1444,0,0.9993252361673415,0.9866666666666667,5
31,34,240102_30C_fig_SX387_03,13,14,gcn,12,1,169,0,0.9945054945054945,0.96,15
9,11,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,10
70,74,240102_30C_fig_SX387_03,26,28,gcn,24,2,702,0,0.9972527472527473,0.96,20
54,56,240102_30C_fig_SX387_01,36,36,gcn,36,0,1260,0,1.0,1.0,10
121,125,240102_30C_fig_SW182_01,53,54,gcn,52,1,2809,0,0.9996505939902166,0.9904761904761905,20
22,25,240102_30C_fig_SX387_01,19,19,gcn,18,0,342,1,0.997229916897507,0.972972972972973,15
11,13,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,10
38,40,240102_30C_fig_SX387_05,4,5,gcn,3,1,16,0,0.95,0.8571428571428571,10
114,116,240102_30C_fig_SW182_01,44,46,gcn,42,2,1980,0,0.9990118577075099,0.9767441860465116,10
77,81,240102_30C_fig_SX387_03,34,39,gcn,27,6,1291,2,0.9939668174962293,0.8709677419354839,20
4,7,240102_30C_fig_SX387_01,10,11,gcn,9,0,101,0,1.0,1.0,15
54,57,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,15
54,57,240102_30C_fig_SW182_01,17,17,gcn,17,0,272,0,1.0,1.0,15
99,101,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,10
13,15,240102_30C_fig_SX387_01,15,15,gcn,15,0,210,0,1.0,1.0,10
68,70,240102_30C_fig_SX387_01,40,40,gcn,40,0,1560,0,1.0,1.0,10
63,66,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,15
51,52,240102_30C_fig_SX387_01,35,35,gcn,35,0,1190,0,1.0,1.0,5
37,38,240102_30C_fig_SW182_01,14,14,gcn,14,0,182,0,1.0,1.0,5
29,32,240102_30C_fig_SX387_03,12,13,gcn,11,1,144,0,0.9935897435897436,0.9565217391304348,15
44,47,240102_30C_fig_SX387_05,7,8,gcn,6,1,49,0,0.9821428571428571,0.9230769230769231,15
116,119,240102_30C_fig_SW182_01,46,52,gcn,40,4,2348,0,0.9983277591973244,0.9523809523809523,15
71,72,240102_30C_fig_SX387_03,27,27,gcn,26,1,702,0,0.9986282578875172,0.9811320754716981,5
140,141,240102_30C_fig_SW182_01,66,66,gcn,66,0,4290,0,1.0,1.0,5
27,28,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,5
5,6,240102_30C_fig_SX387_01,10,10,gcn,10,0,90,0,1.0,1.0,5
10,14,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,20
84,85,240102_30C_fig_SW182_01,32,33,gcn,31,1,1024,0,0.9990530303030303,0.9841269841269841,5
103,104,240102_30C_fig_SW182_01,37,37,gcn,37,0,1332,0,1.0,1.0,5
97,98,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,5
10,11,240102_30C_fig_SX387_01,13,15,gcn,11,2,182,0,0.9897435897435898,0.9166666666666666,5
13,14,240102_30C_fig_SW182_01,8,9,gcn,7,1,64,0,0.9861111111111112,0.9333333333333333,5
9,11,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,10
101,103,240102_30C_fig_SX387_03,47,48,gcn,46,0,2210,0,1.0,1.0,10
61,63,240102_30C_fig_SX387_01,37,39,gcn,35,0,1408,0,1.0,1.0,10
66,70,240102_30C_fig_SW182_01,21,22,gcn,21,0,441,0,1.0,1.0,20
28,31,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,15
124,127,240102_30C_fig_SW182_01,53,57,gcn,49,4,2968,0,0.9986759351208209,0.9607843137254902,15
128,132,240102_30C_fig_SW182_01,57,61,gcn,53,2,3422,0,0.999424791486914,0.9814814814814815,20
60,64,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,20
26,27,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5
9,10,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,5
7,8,240102_30C_fig_SX387_05,3,4,gcn,2,0,10,0,1.0,1.0,5
99,101,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,10
66,69,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,15
28,32,240102_30C_fig_SX387_03,12,13,gcn,11,1,144,0,0.9935897435897436,0.9565217391304348,20
59,61,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,10
105,106,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,5
115,117,240102_30C_fig_SW182_01,44,47,gcn,41,3,2024,0,0.9985493230174082,0.9647058823529412,10
22,23,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,5
8,10,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,10
64,65,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,5
57,60,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,15
137,140,240102_30C_fig_SW182_01,63,66,gcn,60,0,4098,0,1.0,1.0,15
96,98,240102_30C_fig_SW182_01,36,37,gcn,35,1,1296,0,0.9992492492492493,0.9859154929577465,10
35,39,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,20
88,89,240102_30C_fig_SX387_03,44,45,gcn,43,0,1937,0,1.0,1.0,5
132,136,240102_30C_fig_SW182_01,61,63,gcn,59,1,3783,0,0.9997397866250325,0.9915966386554622,20
44,45,240102_30C_fig_SW182_01,15,16,gcn,14,1,225,0,0.9958333333333333,0.9655172413793104,5
84,88,240102_30C_fig_SW182_01,32,33,gcn,31,0,1025,0,1.0,1.0,20
106,108,240102_30C_fig_SX387_03,48,49,gcn,47,1,2304,0,0.9995748299319728,0.9894736842105263,10
84,86,240102_30C_fig_SX387_05,12,14,gcn,10,2,156,0,0.9880952380952381,0.9090909090909091,10
0,1,240102_30C_fig_SX387_05,2,2,gcn,2,0,2,0,1.0,1.0,5
39,40,240102_30C_fig_SX387_03,19,19,gcn,19,0,342,0,1.0,1.0,5
49,51,240102_30C_fig_SW182_01,17,17,gcn,17,0,272,0,1.0,1.0,10
23,25,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,10
7,11,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,20
33,35,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,10
72,75,240102_30C_fig_SX387_03,27,30,gcn,24,2,784,0,0.9975308641975309,0.96,15
1,2,240102_30C_fig_SX387_03,8,8,gcn,8,0,56,0,1.0,1.0,5
13,16,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,15
39,41,240102_30C_fig_SX387_03,19,21,gcn,17,1,381,0,0.9974937343358395,0.9714285714285714,10
5,7,240102_30C_fig_SX387_01,10,11,gcn,9,1,100,0,0.990909090909091,0.9473684210526315,10
45,46,240102_30C_fig_SW182_01,16,16,gcn,16,0,240,0,1.0,1.0,5
74,78,240102_30C_fig_SX387_03,28,35,gcn,20,8,951,1,0.9908163265306122,0.8163265306122449,20
62,65,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,15
8,11,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,15
111,113,240102_30C_fig_SW182_01,41,44,gcn,38,2,1764,0,0.9988913525498891,0.9743589743589743,10
24,26,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,10
15,17,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,10
0,2,240102_30C_fig_SX387_03,7,8,gcn,6,1,49,0,0.9821428571428571,0.9230769230769231,10
49,52,240102_30C_fig_SW182_01,17,17,gcn,17,0,272,0,1.0,1.0,15
41,44,240102_30C_fig_SX387_01,21,26,gcn,16,2,528,0,0.9963369963369964,0.9411764705882353,15
21,25,240102_30C_fig_SX387_01,19,19,gcn,18,0,342,1,0.997229916897507,0.972972972972973,20
69,71,240102_30C_fig_SW182_01,21,23,gcn,19,2,462,0,0.9958592132505176,0.95,10
91,93,240102_30C_fig_SX387_05,15,16,gcn,14,0,226,0,1.0,1.0,10
10,12,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,10
4,8,240102_30C_fig_SX387_05,2,4,gcn,0,1,7,0,0.875,0.0,20
22,26,240102_30C_fig_SX387_01,19,19,gcn,18,0,342,1,0.997229916897507,0.972972972972973,20
82,86,240102_30C_fig_SW182_01,31,33,gcn,29,1,993,0,0.9990224828934506,0.9830508474576272,20
19,20,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,5
25,28,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,15
21,25,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,20
135,138,240102_30C_fig_SW182_01,63,64,gcn,62,1,3969,0,0.9997519841269841,0.992,15
37,39,240102_30C_fig_SX387_03,16,19,gcn,13,2,289,0,0.993421052631579,0.9285714285714286,10
72,74,240102_30C_fig_SW182_01,25,26,gcn,24,1,625,0,0.9984615384615385,0.9795918367346939,10
11,14,240102_30C_fig_SX387_01,15,15,gcn,15,0,210,0,1.0,1.0,15
22,26,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,20
53,55,240102_30C_fig_SX387_01,36,36,gcn,36,0,1260,0,1.0,1.0,10
71,75,240102_30C_fig_SW182_01,23,27,gcn,19,3,599,0,0.9951690821256038,0.926829268292683,20
102,106,240102_30C_fig_SX387_03,48,48,gcn,48,0,2256,0,1.0,1.0,20
