,index,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
4182,4182,100,103,colony005,13,14,gcn,13,0,169,0,1.0,1.0,15,geometrical_features_only,2
4183,4183,56,57,colony005,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_features_only,2
4184,4184,109,111,colony006,213,229,gcn,212,1,48563,1,0.9999589970682904,0.9953051643192488,10,geometrical_features_only,2
4185,4185,20,22,colony005,3,3,gcn,3,0,6,0,1.0,1.0,10,geometrical_features_only,2
4186,4186,53,55,colony000,22,23,gcn,22,0,484,0,1.0,1.0,10,geometrical_features_only,2
4187,4187,50,53,colony006,23,26,gcn,21,2,573,2,0.9933110367892976,0.9130434782608696,15,geometrical_features_only,2
4188,4188,4,7,colony000,4,4,gcn,4,0,12,0,1.0,1.0,15,geometrical_features_only,2
4189,4189,142,145,colony000,328,354,gcn,319,9,115775,9,0.999844977263332,0.972560975609756,15,geometrical_features_only,2
4190,4190,60,64,colony006,33,41,gcn,33,0,1320,0,1.0,1.0,20,geometrical_features_only,2
4191,4191,13,16,colony005,3,3,gcn,3,0,6,0,1.0,1.0,15,geometrical_features_only,2
4192,4192,2,6,colony006,3,4,gcn,3,0,9,0,1.0,1.0,20,geometrical_features_only,2
4193,4193,148,149,colony005,26,27,gcn,26,0,676,0,1.0,1.0,5,geometrical_features_only,2
4194,4194,85,89,colony005,10,11,gcn,10,0,100,0,1.0,1.0,20,geometrical_features_only,2
4195,4195,85,89,colony006,84,96,gcn,84,0,7980,0,1.0,1.0,20,geometrical_features_only,2
4196,4196,116,119,colony005,17,18,gcn,17,0,289,0,1.0,1.0,15,geometrical_features_only,2
4197,4197,129,132,colony005,23,23,gcn,23,0,506,0,1.0,1.0,15,geometrical_features_only,2
4198,4198,48,49,colony005,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_features_only,2
4199,4199,45,47,colony000,14,16,gcn,14,0,210,0,1.0,1.0,10,geometrical_features_only,2
4200,4200,37,40,colony006,14,16,gcn,14,0,210,0,1.0,1.0,15,geometrical_features_only,2
4201,4201,3,4,colony000,4,4,gcn,4,0,12,0,1.0,1.0,5,geometrical_features_only,2
4202,4202,128,130,colony005,23,23,gcn,23,0,506,0,1.0,1.0,10,geometrical_features_only,2
4203,4203,50,54,colony000,19,22,gcn,19,0,399,0,1.0,1.0,20,geometrical_features_only,2
4204,4204,158,160,colony005,30,31,gcn,30,0,900,0,1.0,1.0,10,geometrical_features_only,2
4205,4205,93,97,colony006,116,131,gcn,109,7,15073,7,0.999078704922348,0.9396551724137931,20,geometrical_features_only,2
4206,4206,51,52,colony000,19,20,gcn,19,0,361,0,1.0,1.0,5,geometrical_features_only,2
4207,4207,84,85,colony005,10,10,gcn,10,0,90,0,1.0,1.0,5,geometrical_features_only,2
4208,4208,80,81,colony006,70,72,gcn,70,0,4970,0,1.0,1.0,5,geometrical_features_only,2
4209,4209,5,6,colony000,4,4,gcn,4,0,12,0,1.0,1.0,5,geometrical_features_only,2
4210,4210,54,58,colony006,28,30,gcn,28,0,812,0,1.0,1.0,20,geometrical_features_only,2
4211,4211,99,103,colony000,95,105,gcn,93,2,9878,2,0.9995989974937344,0.9789473684210528,20,geometrical_features_only,2
4212,4212,38,41,colony005,6,7,gcn,6,0,36,0,1.0,1.0,15,geometrical_features_only,2
4213,4213,113,117,colony000,136,159,gcn,130,6,21483,5,0.9994913059563448,0.959409594095941,20,geometrical_features_only,2
4214,4214,112,113,colony000,133,136,gcn,133,0,17955,0,1.0,1.0,5,geometrical_features_only,2
4215,4215,71,72,colony000,39,40,gcn,39,0,1521,0,1.0,1.0,5,geometrical_features_only,2
4216,4216,20,22,colony006,7,8,gcn,7,0,49,0,1.0,1.0,10,geometrical_features_only,2
4217,4217,15,16,colony005,3,3,gcn,3,0,6,0,1.0,1.0,5,geometrical_features_only,2
4218,4218,107,109,colony000,121,125,gcn,121,0,15004,0,1.0,1.0,10,geometrical_features_only,2
4219,4219,18,19,colony000,6,6,gcn,6,0,30,0,1.0,1.0,5,geometrical_features_only,2
4220,4220,91,93,colony000,73,76,gcn,73,0,5475,0,1.0,1.0,10,geometrical_features_only,2
4221,4221,54,57,colony005,8,8,gcn,8,0,56,0,1.0,1.0,15,geometrical_features_only,2
4222,4222,89,91,colony006,96,107,gcn,96,0,10176,0,1.0,1.0,10,geometrical_features_only,2
4223,4223,41,44,colony006,17,17,gcn,17,0,272,0,1.0,1.0,15,geometrical_features_only,2
4224,4224,78,80,colony006,67,70,gcn,67,0,4623,0,1.0,1.0,10,geometrical_features_only,2
4225,4225,6,8,colony006,4,5,gcn,4,0,16,0,1.0,1.0,10,geometrical_features_only,2
4226,4226,44,47,colony006,17,19,gcn,17,0,306,0,1.0,1.0,15,geometrical_features_only,2
4227,4227,71,75,colony006,49,57,gcn,49,0,2744,0,1.0,1.0,20,geometrical_features_only,2
4228,4228,176,179,colony005,37,38,gcn,37,0,1369,0,1.0,1.0,15,geometrical_features_only,2
4229,4229,60,61,colony000,26,26,gcn,26,0,650,0,1.0,1.0,5,geometrical_features_only,2
4230,4230,74,78,colony005,10,10,gcn,10,0,90,0,1.0,1.0,20,geometrical_features_only,2
4231,4231,116,118,colony005,17,18,gcn,17,0,289,0,1.0,1.0,10,geometrical_features_only,2
4232,4232,11,14,colony005,3,3,gcn,3,0,6,0,1.0,1.0,15,geometrical_features_only,2
4233,4233,0,3,colony006,3,3,gcn,3,0,6,0,1.0,1.0,15,geometrical_features_only,2
4234,4234,161,165,colony005,31,34,gcn,30,1,1022,1,0.9981024667931688,0.967741935483871,20,geometrical_features_only,2
4235,4235,64,68,colony000,30,35,gcn,30,0,1020,0,1.0,1.0,20,geometrical_features_only,2
4236,4236,86,90,colony000,61,69,gcn,61,0,4148,0,1.0,1.0,20,geometrical_features_only,2
4237,4237,63,67,colony005,9,9,gcn,9,0,72,0,1.0,1.0,20,geometrical_features_only,2
4238,4238,7,11,colony006,4,6,gcn,4,0,20,0,1.0,1.0,20,geometrical_features_only,2
4239,4239,80,83,colony000,54,57,gcn,54,0,3024,0,1.0,1.0,15,geometrical_features_only,2
4240,4240,14,16,colony000,4,4,gcn,4,0,12,0,1.0,1.0,10,geometrical_features_only,2
4241,4241,36,40,colony006,14,16,gcn,14,0,210,0,1.0,1.0,20,geometrical_features_only,2
4242,4242,79,80,colony006,68,70,gcn,68,0,4692,0,1.0,1.0,5,geometrical_features_only,2
4243,4243,97,100,colony005,12,13,gcn,12,0,144,0,1.0,1.0,15,geometrical_features_only,2
4244,4244,158,161,colony005,30,31,gcn,30,0,900,0,1.0,1.0,15,geometrical_features_only,2
4245,4245,10,11,colony005,3,3,gcn,3,0,6,0,1.0,1.0,5,geometrical_features_only,2
4246,4246,80,82,colony006,70,74,gcn,70,0,5110,0,1.0,1.0,10,geometrical_features_only,2
4247,4247,102,104,colony005,14,14,gcn,14,0,182,0,1.0,1.0,10,geometrical_features_only,2
4248,4248,121,125,colony000,176,199,gcn,165,11,34838,10,0.9994004111466424,0.9401709401709402,20,geometrical_features_only,2
4249,4249,10,11,colony000,4,4,gcn,4,0,12,0,1.0,1.0,5,geometrical_features_only,2
4250,4250,159,163,colony005,31,33,gcn,31,0,992,0,1.0,1.0,20,geometrical_features_only,2
4251,4251,14,16,colony006,6,6,gcn,6,0,30,0,1.0,1.0,10,geometrical_features_only,2
4252,4252,109,110,colony006,213,218,gcn,213,0,46221,0,1.0,1.0,5,geometrical_features_only,2
4253,4253,60,62,colony005,8,8,gcn,8,0,56,0,1.0,1.0,10,geometrical_features_only,2
4254,4254,45,49,colony006,17,22,gcn,16,1,356,1,0.9946524064171124,0.9411764705882352,20,geometrical_features_only,2
4255,4255,34,36,colony005,6,6,gcn,6,0,30,0,1.0,1.0,10,geometrical_features_only,2
4256,4256,84,87,colony006,81,85,gcn,81,0,6804,0,1.0,1.0,15,geometrical_features_only,2
4257,4257,79,83,colony006,68,78,gcn,68,0,5236,0,1.0,1.0,20,geometrical_features_only,2
4258,4258,31,33,colony005,5,5,gcn,5,0,20,0,1.0,1.0,10,geometrical_features_only,2
4259,4259,13,14,colony000,4,4,gcn,4,0,12,0,1.0,1.0,5,geometrical_features_only,2
4260,4260,74,75,colony006,54,57,gcn,54,0,3024,0,1.0,1.0,5,geometrical_features_only,2
4261,4261,111,113,colony000,131,136,gcn,131,0,17685,0,1.0,1.0,10,geometrical_features_only,2
4262,4262,26,29,colony006,9,10,gcn,9,0,81,0,1.0,1.0,15,geometrical_features_only,2
4263,4263,39,40,colony006,16,16,gcn,16,0,240,0,1.0,1.0,5,geometrical_features_only,2
4264,4264,55,59,colony006,28,32,gcn,28,0,868,0,1.0,1.0,20,geometrical_features_only,2
4265,4265,25,26,colony000,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_features_only,2
4266,4266,69,70,colony005,9,9,gcn,9,0,72,0,1.0,1.0,5,geometrical_features_only,2
4267,4267,82,86,colony005,10,10,gcn,10,0,90,0,1.0,1.0,20,geometrical_features_only,2
4268,4268,68,72,colony005,9,9,gcn,9,0,72,0,1.0,1.0,20,geometrical_features_only,2
4269,4269,94,98,colony006,120,137,gcn,114,6,16314,6,0.9992700729927008,0.95,20,geometrical_features_only,2
4270,4270,91,94,colony005,11,12,gcn,11,0,121,0,1.0,1.0,15,geometrical_features_only,2
4271,4271,157,161,colony005,29,31,gcn,28,1,869,1,0.9977753058954394,0.9655172413793104,20,geometrical_features_only,2
4272,4272,137,141,colony000,282,316,gcn,273,9,88821,9,0.999798007002424,0.9680851063829788,20,geometrical_features_only,2
4273,4273,29,31,colony000,8,8,gcn,8,0,56,0,1.0,1.0,10,geometrical_features_only,2
4274,4274,153,156,colony005,28,29,gcn,28,0,784,0,1.0,1.0,15,geometrical_features_only,2
4275,4275,32,35,colony006,11,13,gcn,11,0,132,0,1.0,1.0,15,geometrical_features_only,2
4276,4276,110,112,colony006,218,237,gcn,218,0,51448,0,1.0,1.0,10,geometrical_features_only,2
4277,4277,73,77,colony006,52,64,gcn,51,1,3275,1,0.9993990384615384,0.9807692307692308,20,geometrical_features_only,2
4278,4278,52,56,colony006,26,29,gcn,26,0,728,0,1.0,1.0,20,geometrical_features_only,2
4279,4279,141,142,colony005,24,24,gcn,24,0,552,0,1.0,1.0,5,geometrical_features_only,2
4280,4280,5,8,colony000,4,4,gcn,4,0,12,0,1.0,1.0,15,geometrical_features_only,2
4281,4281,41,42,colony005,7,7,gcn,7,0,42,0,1.0,1.0,5,geometrical_features_only,2
4282,4282,34,38,colony005,6,6,gcn,6,0,30,0,1.0,1.0,20,geometrical_features_only,2
4283,4283,63,65,colony005,9,9,gcn,9,0,72,0,1.0,1.0,10,geometrical_features_only,2
4284,4284,128,131,colony005,23,23,gcn,23,0,506,0,1.0,1.0,15,geometrical_features_only,2
4285,4285,93,97,colony000,76,87,gcn,75,1,6535,1,0.999697519661222,0.986842105263158,20,geometrical_features_only,2
4286,4286,36,39,colony006,14,16,gcn,14,0,210,0,1.0,1.0,15,geometrical_features_only,2
4287,4287,57,61,colony006,30,35,gcn,30,0,1020,0,1.0,1.0,20,geometrical_features_only,2
4288,4288,95,98,colony000,77,94,gcn,76,1,7160,1,0.9997236805747444,0.987012987012987,15,geometrical_features_only,2
4289,4289,24,27,colony005,4,4,gcn,4,0,12,0,1.0,1.0,15,geometrical_features_only,2
4290,4290,0,1,colony005,2,2,gcn,2,0,2,0,1.0,1.0,5,geometrical_features_only,2
4291,4291,14,15,colony000,4,4,gcn,4,0,12,0,1.0,1.0,5,geometrical_features_only,2
4292,4292,14,18,colony006,6,7,gcn,6,0,36,0,1.0,1.0,20,geometrical_features_only,2
4293,4293,78,81,colony005,10,10,gcn,10,0,90,0,1.0,1.0,15,geometrical_features_only,2
4294,4294,67,70,colony005,9,9,gcn,9,0,72,0,1.0,1.0,15,geometrical_features_only,2
4295,4295,94,96,colony005,12,12,gcn,12,0,132,0,1.0,1.0,10,geometrical_features_only,2
4296,4296,132,136,colony005,23,23,gcn,23,0,506,0,1.0,1.0,20,geometrical_features_only,2
4297,4297,139,140,colony005,24,24,gcn,24,0,552,0,1.0,1.0,5,geometrical_features_only,2
4298,4298,95,98,colony006,123,137,gcn,123,0,16728,0,1.0,1.0,15,geometrical_features_only,2
4299,4299,97,98,colony005,12,12,gcn,12,0,132,0,1.0,1.0,5,geometrical_features_only,2
4300,4300,51,52,colony005,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_features_only,2
4301,4301,70,72,colony005,9,9,gcn,9,0,72,0,1.0,1.0,10,geometrical_features_only,2
4302,4302,120,122,colony000,173,185,gcn,173,0,31832,0,1.0,1.0,10,geometrical_features_only,2
4303,4303,5,9,colony005,3,3,gcn,3,0,6,0,1.0,1.0,20,geometrical_features_only,2
4304,4304,64,67,colony006,41,43,gcn,41,0,1722,0,1.0,1.0,15,geometrical_features_only,2
4305,4305,81,82,colony000,54,55,gcn,54,0,2916,0,1.0,1.0,5,geometrical_features_only,2
4306,4306,83,84,colony005,10,10,gcn,10,0,90,0,1.0,1.0,5,geometrical_features_only,2
4307,4307,0,3,colony005,2,3,gcn,2,0,4,0,1.0,1.0,15,geometrical_features_only,2
4308,4308,133,136,colony000,250,274,gcn,243,7,68244,6,0.9998102189781022,0.9739478957915833,15,geometrical_features_only,2
4309,4309,118,121,colony000,165,176,gcn,158,7,28868,7,0.9995179063360882,0.9575757575757576,15,geometrical_features_only,2
4310,4310,49,51,colony006,22,25,gcn,21,1,527,1,0.9963636363636365,0.9545454545454546,10,geometrical_features_only,2
4311,4311,167,171,colony005,35,36,gcn,35,0,1225,0,1.0,1.0,20,geometrical_features_only,2
4312,4312,117,120,colony005,18,19,gcn,18,0,324,0,1.0,1.0,15,geometrical_features_only,2
4313,4313,78,79,colony005,10,10,gcn,10,0,90,0,1.0,1.0,5,geometrical_features_only,2
4314,4314,151,152,colony005,28,28,gcn,28,0,756,0,1.0,1.0,5,geometrical_features_only,2
4315,4315,121,122,colony000,176,185,gcn,176,0,32384,0,1.0,1.0,5,geometrical_features_only,2
4316,4316,23,26,colony000,8,8,gcn,8,0,56,0,1.0,1.0,15,geometrical_features_only,2
4317,4317,76,78,colony005,10,10,gcn,10,0,90,0,1.0,1.0,10,geometrical_features_only,2
4318,4318,169,173,colony005,36,36,gcn,36,0,1260,0,1.0,1.0,20,geometrical_features_only,2
4319,4319,63,66,colony006,37,43,gcn,37,0,1554,0,1.0,1.0,15,geometrical_features_only,2
4320,4320,69,72,colony005,9,9,gcn,9,0,72,0,1.0,1.0,15,geometrical_features_only,2
4321,4321,43,46,colony005,7,7,gcn,7,0,42,0,1.0,1.0,15,geometrical_features_only,2
4322,4322,163,164,colony005,33,34,gcn,33,0,1089,0,1.0,1.0,5,geometrical_features_only,2
4323,4323,112,115,colony005,15,15,gcn,15,0,210,0,1.0,1.0,15,geometrical_features_only,2
4324,4324,138,141,colony000,290,316,gcn,283,7,91343,7,0.9998472282845918,0.9758620689655172,15,geometrical_features_only,2
4325,4325,99,100,colony005,12,13,gcn,12,0,144,0,1.0,1.0,5,geometrical_features_only,2
4326,4326,134,137,colony000,257,282,gcn,242,15,72203,14,0.9995998565002622,0.9434697855750488,15,geometrical_features_only,2
4327,4327,159,161,colony005,31,31,gcn,31,0,930,0,1.0,1.0,10,geometrical_features_only,2
4328,4328,126,130,colony005,21,23,gcn,21,0,462,0,1.0,1.0,20,geometrical_features_only,2
4329,4329,22,24,colony006,8,9,gcn,8,0,64,0,1.0,1.0,10,geometrical_features_only,2
4330,4330,106,110,colony005,14,14,gcn,14,0,182,0,1.0,1.0,20,geometrical_features_only,2
4331,4331,77,80,colony005,10,10,gcn,10,0,90,0,1.0,1.0,15,geometrical_features_only,2
4332,4332,23,24,colony000,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_features_only,2
4333,4333,4,5,colony006,3,3,gcn,3,0,6,0,1.0,1.0,5,geometrical_features_only,2
4334,4334,104,107,colony006,177,200,gcn,176,1,35222,1,0.9999435028248588,0.9943502824858758,15,geometrical_features_only,2
4335,4335,104,107,colony005,14,14,gcn,14,0,182,0,1.0,1.0,15,geometrical_features_only,2
4336,4336,57,59,colony005,8,8,gcn,8,0,56,0,1.0,1.0,10,geometrical_features_only,2
4337,4337,47,49,colony005,7,8,gcn,7,0,49,0,1.0,1.0,10,geometrical_features_only,2
4338,4338,118,121,colony005,18,21,gcn,17,1,359,1,0.9947089947089948,0.9444444444444444,15,geometrical_features_only,2
4339,4339,6,9,colony006,4,6,gcn,4,0,20,0,1.0,1.0,15,geometrical_features_only,2
4340,4340,23,26,colony006,9,9,gcn,9,0,72,0,1.0,1.0,15,geometrical_features_only,2
4341,4341,17,18,colony000,4,6,gcn,4,0,20,0,1.0,1.0,5,geometrical_features_only,2
4342,4342,103,106,colony005,14,14,gcn,14,0,182,0,1.0,1.0,15,geometrical_features_only,2
4343,4343,170,171,colony005,36,36,gcn,36,0,1260,0,1.0,1.0,5,geometrical_features_only,2
4344,4344,119,120,colony005,18,19,gcn,18,0,324,0,1.0,1.0,5,geometrical_features_only,2
4345,4345,95,97,colony006,123,131,gcn,123,0,15990,0,1.0,1.0,10,geometrical_features_only,2
4346,4346,45,47,colony006,17,19,gcn,17,0,306,0,1.0,1.0,10,geometrical_features_only,2
4347,4347,65,69,colony006,42,47,gcn,40,2,1930,2,0.9979736575481256,0.9523809523809524,20,geometrical_features_only,2
4348,4348,106,107,colony005,14,14,gcn,14,0,182,0,1.0,1.0,5,geometrical_features_only,2
4349,4349,168,171,colony005,35,36,gcn,35,0,1225,0,1.0,1.0,15,geometrical_features_only,2
4350,4350,50,51,colony005,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_features_only,2
4351,4351,8,10,colony000,4,4,gcn,4,0,12,0,1.0,1.0,10,geometrical_features_only,2
4352,4352,156,158,colony005,29,30,gcn,28,1,840,1,0.9977011494252872,0.9655172413793104,10,geometrical_features_only,2
4353,4353,66,69,colony000,33,38,gcn,33,0,1221,0,1.0,1.0,15,geometrical_features_only,2
4354,4354,8,9,colony006,5,6,gcn,5,0,25,0,1.0,1.0,5,geometrical_features_only,2
4355,4355,82,85,colony000,55,61,gcn,52,3,3298,2,0.9985096870342772,0.9541284403669724,15,geometrical_features_only,2
4356,4356,28,31,colony005,4,5,gcn,4,0,16,0,1.0,1.0,15,geometrical_features_only,2
4357,4357,114,117,colony005,15,18,gcn,14,1,254,1,0.9925925925925926,0.9333333333333332,15,geometrical_features_only,2
4358,4358,79,82,colony005,10,10,gcn,10,0,90,0,1.0,1.0,15,geometrical_features_only,2
4359,4359,82,86,colony000,55,61,gcn,52,3,3298,2,0.9985096870342772,0.9541284403669724,20,geometrical_features_only,2
4360,4360,149,151,colony005,27,28,gcn,27,0,729,0,1.0,1.0,10,geometrical_features_only,2
4361,4361,27,31,colony000,8,8,gcn,8,0,56,0,1.0,1.0,20,geometrical_features_only,2
4362,4362,175,177,colony005,37,37,gcn,37,0,1332,0,1.0,1.0,10,geometrical_features_only,2
4363,4363,65,69,colony000,31,38,gcn,31,0,1147,0,1.0,1.0,20,geometrical_features_only,2
4364,4364,93,95,colony000,76,77,gcn,76,0,5776,0,1.0,1.0,10,geometrical_features_only,2
4365,4365,24,26,colony006,9,9,gcn,9,0,72,0,1.0,1.0,10,geometrical_features_only,2
4366,4366,9,11,colony000,4,4,gcn,4,0,12,0,1.0,1.0,10,geometrical_features_only,2
4367,4367,166,170,colony005,35,36,gcn,35,0,1225,0,1.0,1.0,20,geometrical_features_only,2
4368,4368,97,101,colony000,87,100,gcn,86,1,8612,1,0.9997701149425288,0.9885057471264368,20,geometrical_features_only,2
4369,4369,88,90,colony006,91,102,gcn,91,0,9191,0,1.0,1.0,10,geometrical_features_only,2
4370,4370,87,90,colony006,85,102,gcn,85,0,8585,0,1.0,1.0,15,geometrical_features_only,2
4371,4371,11,15,colony000,4,4,gcn,4,0,12,0,1.0,1.0,20,geometrical_features_only,2
4372,4372,24,27,colony000,8,8,gcn,8,0,56,0,1.0,1.0,15,geometrical_features_only,2
4373,4373,143,145,colony005,24,24,gcn,24,0,552,0,1.0,1.0,10,geometrical_features_only,2
4374,4374,27,30,colony006,10,11,gcn,10,0,100,0,1.0,1.0,15,geometrical_features_only,2
4375,4375,24,26,colony005,4,4,gcn,4,0,12,0,1.0,1.0,10,geometrical_features_only,2
4376,4376,74,77,colony006,54,64,gcn,54,0,3402,0,1.0,1.0,15,geometrical_features_only,2
4377,4377,174,175,colony005,36,37,gcn,36,0,1296,0,1.0,1.0,5,geometrical_features_only,2
4378,4378,171,172,colony005,36,36,gcn,36,0,1260,0,1.0,1.0,5,geometrical_features_only,2
4379,4379,175,179,colony005,37,38,gcn,37,0,1369,0,1.0,1.0,20,geometrical_features_only,2
4380,4380,167,169,colony005,35,36,gcn,35,0,1225,0,1.0,1.0,10,geometrical_features_only,2
4381,4381,89,91,colony005,11,11,gcn,11,0,110,0,1.0,1.0,10,geometrical_features_only,2
4382,4382,86,88,colony000,61,66,gcn,61,0,3965,0,1.0,1.0,10,geometrical_features_only,2
4383,4383,1,3,colony000,4,4,gcn,4,0,12,0,1.0,1.0,10,geometrical_features_only,2
4384,4384,45,49,colony000,14,19,gcn,14,0,252,0,1.0,1.0,20,geometrical_features_only,2
4385,4385,2,5,colony000,4,4,gcn,4,0,12,0,1.0,1.0,15,geometrical_features_only,2
4386,4386,131,134,colony005,23,23,gcn,23,0,506,0,1.0,1.0,15,geometrical_features_only,2
4387,4387,96,100,colony000,79,99,gcn,76,3,7739,3,0.9992328346758726,0.9620253164556962,20,geometrical_features_only,2
4388,4388,36,37,colony006,14,14,gcn,14,0,182,0,1.0,1.0,5,geometrical_features_only,2
4389,4389,14,18,colony000,4,6,gcn,4,0,20,0,1.0,1.0,20,geometrical_features_only,2
4390,4390,26,27,colony000,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_features_only,2
4391,4391,167,170,colony005,35,36,gcn,35,0,1225,0,1.0,1.0,15,geometrical_features_only,2
4392,4392,51,53,colony000,19,22,gcn,19,0,399,0,1.0,1.0,10,geometrical_features_only,2
4393,4393,76,77,colony005,10,10,gcn,10,0,90,0,1.0,1.0,5,geometrical_features_only,2
4394,4394,46,50,colony006,18,23,gcn,17,1,395,1,0.9951690821256038,0.9444444444444444,20,geometrical_features_only,2
4395,4395,118,119,colony006,310,331,gcn,302,8,102292,8,0.999844069778774,0.9741935483870968,5,geometrical_features_only,2
4396,4396,22,25,colony006,8,9,gcn,8,0,64,0,1.0,1.0,15,geometrical_features_only,2
4397,4397,93,94,colony000,76,76,gcn,76,0,5700,0,1.0,1.0,5,geometrical_features_only,2
4398,4398,54,55,colony006,28,28,gcn,28,0,756,0,1.0,1.0,5,geometrical_features_only,2
4399,4399,132,135,colony005,23,23,gcn,23,0,506,0,1.0,1.0,15,geometrical_features_only,2
4400,4400,115,119,colony006,267,331,gcn,226,41,88069,41,0.9990721567828734,0.846441947565543,20,geometrical_features_only,2
4401,4401,119,120,colony000,168,173,gcn,166,2,28894,2,0.9998623726947428,0.988095238095238,5,geometrical_features_only,2
4402,4402,158,162,colony005,30,33,gcn,29,1,959,1,0.997979797979798,0.9666666666666668,20,geometrical_features_only,2
4403,4403,133,134,colony005,23,23,gcn,23,0,506,0,1.0,1.0,5,geometrical_features_only,2
4404,4404,46,48,colony000,15,18,gcn,15,0,255,0,1.0,1.0,10,geometrical_features_only,2
4405,4405,105,106,colony006,184,191,gcn,184,0,34960,0,1.0,1.0,5,geometrical_features_only,2
4406,4406,96,99,colony006,127,144,gcn,126,1,18160,1,0.9998906386701664,0.9921259842519684,15,geometrical_features_only,2
4407,4407,19,22,colony000,6,8,gcn,6,0,42,0,1.0,1.0,15,geometrical_features_only,2
4408,4408,119,123,colony000,168,191,gcn,162,6,31914,6,0.99962602842184,0.9642857142857144,20,geometrical_features_only,2
4409,4409,85,87,colony005,10,10,gcn,10,0,90,0,1.0,1.0,10,geometrical_features_only,2
4410,4410,68,70,colony000,35,39,gcn,35,0,1330,0,1.0,1.0,10,geometrical_features_only,2
4411,4411,32,36,colony006,11,14,gcn,10,1,142,1,0.987012987012987,0.9090909090909092,20,geometrical_features_only,2
4412,4412,107,108,colony000,121,122,gcn,121,0,14641,0,1.0,1.0,5,geometrical_features_only,2
4413,4413,24,25,colony005,4,4,gcn,4,0,12,0,1.0,1.0,5,geometrical_features_only,2
4414,4414,10,14,colony005,3,3,gcn,3,0,6,0,1.0,1.0,20,geometrical_features_only,2
